County,Election District,Election Precinct,Cong,Legs,Candidate Name,Party,Office Name,Office District,Winner,Election Night Votes
16,1,4,6,39,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,6
16,1,4,6,39,Lorna Phillips Forde,DEM,County Council At Large,,,8
16,1,4,6,39,Jill Ortman Fouse,DEM,County Council At Large,,,13
16,1,4,6,39,Loretta Jean Garcia,DEM,County Council At Large,,,39
16,1,4,6,39,Paul S. Geller,DEM,County Council At Large,,,9
16,1,4,6,39,Evan Glass,DEM,County Council At Large,,Y,34
16,1,4,6,39,Richard Gottfried,DEM,County Council At Large,,,5
16,1,4,6,39,Neil H. Greenberger,DEM,County Council At Large,,,6
16,1,4,6,39,Seth Grimes,DEM,County Council At Large,,,2
16,1,4,6,39,Ashwani Jain,DEM,County Council At Large,,,43
16,1,4,6,39,Will Jawando,DEM,County Council At Large,,Y,44
16,1,4,6,39,David V. Lipscomb,DEM,County Council At Large,,,13
16,1,4,6,39,Melissa McKenna,DEM,County Council At Large,,,29
16,1,4,6,39,Danielle Meitiv,DEM,County Council At Large,,,18
16,1,4,6,39,Hans Riemer,DEM,County Council At Large,,Y,48
16,1,4,6,39,Michele Riley,DEM,County Council At Large,,,18
16,1,4,6,39,Graciela Rivera-Oven,DEM,County Council At Large,,,32
16,1,4,6,39,Darwin Romero,DEM,County Council At Large,,,15
16,1,4,6,39,Mohammad Siddique,DEM,County Council At Large,,,39
16,1,4,6,39,Jarrett Smith,DEM,County Council At Large,,,6
16,1,4,6,39,Steve Solomon,DEM,County Council At Large,,,13
16,1,4,6,39,Chris Wilhelm,DEM,County Council At Large,,,40
16,1,4,6,39,Jay Graney,DEM,County Council         ,4,,17
16,1,4,6,39,Nancy Navarro,DEM,County Council         ,4,Y,182
16,1,4,6,39,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,116
16,1,4,6,39,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,128
16,1,4,6,39,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,123
16,1,4,6,39,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,133
16,1,4,6,39,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,97
16,1,4,6,39,David W. Lease,DEM,Judge of the Circuit Court,6,Y,97
16,1,4,6,39,Marylin Pierre,DEM,Judge of the Circuit Court,6,,110
16,1,4,6,39,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,124
16,1,4,6,39,John McCarthy,DEM,State's Attorney       ,,Y,177
16,1,4,6,39,Alan S. Bowser,DEM,Clerk Circuit Court,,,67
16,1,4,6,39,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,122
16,1,4,6,39,Joseph M. Griffin,DEM,Register of Wills      ,,Y,175
16,1,4,6,39,Darren Mark Popkin,DEM,Sheriff                ,,Y,174
16,1,4,6,39,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,114
16,1,4,6,39,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,107
16,1,4,6,39,Martine Laney,DEM,DEM Cent Comm Female At Large,,,69
16,1,4,6,39,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,87
16,1,4,6,39,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,95
16,1,4,6,39,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,104
16,1,4,6,39,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,61
16,1,4,6,39,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,55
16,1,4,6,39,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,61
16,1,4,6,39,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,95
16,1,4,6,39,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,56
16,1,4,6,39,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,32
16,1,4,6,39,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,63
16,1,4,6,39,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,50
16,1,4,6,39,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,56
16,1,4,6,39,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,82
16,1,4,6,39,Suzi Williams Kaplan,DEM,DEM Cent Comm Female,39,Y,108
16,1,4,6,39,Chibuzor M. Nwosu,DEM,DEM Cent Comm Female,39,,71
16,1,4,6,39,Mumin Barre,DEM,DEM Cent Comm Male,39,Y,171
16,1,5,6,19,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,99
16,1,5,6,19,Ralph Jaffe,DEM,Governor / Lt. Governor,,,3
16,1,5,6,19,Ben Jealous,DEM,Governor / Lt. Governor,,Y,111
16,1,5,6,19,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,5
16,1,5,6,19,Valerie Ervin,DEM,Governor / Lt. Governor,,,8
16,1,5,6,19,Rich Madaleno,DEM,Governor / Lt. Governor,,,12
16,1,5,6,19,Alec Ross,DEM,Governor / Lt. Governor,,,7
16,1,5,6,19,Jim Shea,DEM,Governor / Lt. Governor,,,12
16,1,5,6,19,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,27
16,1,5,6,19,Peter Franchot,DEM,Comptroller            ,,Y,258
16,1,5,6,19,Brian E. Frosh,DEM,Attorney General       ,,Y,256
16,1,5,6,19,Ben Cardin,DEM,U.S. Senator           ,,Y,222
16,1,5,6,19,Erik Jetmir,DEM,U.S. Senator           ,,,1
16,1,5,6,19,Chelsea Manning,DEM,U.S. Senator           ,,,18
16,1,5,6,19,Marcia H. Morgan,DEM,U.S. Senator           ,,,9
16,1,5,6,19,Jerome Jerry Segal,DEM,U.S. Senator           ,,,19
16,1,5,6,19,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,8
16,1,5,6,19,Debbie Rica Wilson,DEM,U.S. Senator           ,,,10
16,1,5,6,19,Lih Young,DEM,U.S. Senator           ,,,3
16,1,5,6,19,Andrew Duck,DEM,Representative in Congress,6,,8
16,1,5,6,19,George English,DEM,Representative in Congress,6,,0
16,1,5,6,19,Chris Graves,DEM,Representative in Congress,6,,8
16,1,5,6,19,Nadia Hashimi,DEM,Representative in Congress,6,,50
16,1,5,6,19,Christopher Hearsey,DEM,Representative in Congress,6,,1
16,1,5,6,19,Roger Manno,DEM,Representative in Congress,6,,34
16,1,5,6,19,Aruna Miller,DEM,Representative in Congress,6,,92
16,1,5,6,19,David Trone,DEM,Representative in Congress,6,Y,101
16,1,5,6,19,Ben Kramer,DEM,State Senator          ,19,Y,254
16,1,5,6,19,Brian Crider,DEM,House of Delegates     ,19,,49
16,1,5,6,19,Charlotte Crutchfield,DEM,House of Delegates     ,19,Y,114
16,1,5,6,19,Bonnie Cullison,DEM,House of Delegates     ,19,Y,127
16,1,5,6,19,Marlin Jenkins,DEM,House of Delegates     ,19,,86
16,1,5,6,19,Maricé Ivette Morales,DEM,House of Delegates     ,19,,113
16,1,5,6,19,Vaughn Stewart,DEM,House of Delegates     ,19,Y,109
16,1,5,6,19,Carl Ward,DEM,House of Delegates     ,19,,50
16,1,5,6,19,"Jade Wiles, Jr.",DEM,House of Delegates     ,19,,29
16,1,5,6,19,Roger Berliner,DEM,County Executive       ,,,29
16,1,5,6,19,David Blair,DEM,County Executive       ,,,98
16,1,5,6,19,Marc Elrich,DEM,County Executive       ,,Y,78
16,1,5,6,19,Bill Frick,DEM,County Executive       ,,,9
16,1,5,6,19,Rose Krasnow,DEM,County Executive       ,,,45
16,1,5,6,19,George L. Leventhal,DEM,County Executive       ,,,29
16,1,5,6,19,Gabe Albornoz,DEM,County Council At Large,,Y,51
16,1,5,6,19,Rosemary O. Arkoian,DEM,County Council At Large,,,16
16,1,5,6,19,Marilyn Balcombe,DEM,County Council At Large,,,55
16,1,5,6,19,Charles Barkley,DEM,County Council At Large,,,36
16,1,5,6,19,Shruti Bhatnagar,DEM,County Council At Large,,,24
16,1,5,6,19,Cherri L. Branson,DEM,County Council At Large,,,23
16,1,5,6,19,Brandy H. M. Brooks,DEM,County Council At Large,,,61
16,1,5,6,19,Craig Carozza-Caviness,DEM,County Council At Large,,,4
16,1,5,6,19,Ron Colbert,DEM,County Council At Large,,,7
16,1,5,6,19,Bill Conway,DEM,County Council At Large,,,32
16,1,5,6,19,Hoan Dang,DEM,County Council At Large,,,39
16,1,5,6,19,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,2
16,1,5,6,19,Lorna Phillips Forde,DEM,County Council At Large,,,33
16,1,5,6,19,Jill Ortman Fouse,DEM,County Council At Large,,,28
16,1,5,6,19,Loretta Jean Garcia,DEM,County Council At Large,,,23
16,1,5,6,19,Paul S. Geller,DEM,County Council At Large,,,10
16,1,5,6,19,Evan Glass,DEM,County Council At Large,,Y,42
16,1,5,6,19,Richard Gottfried,DEM,County Council At Large,,,10
16,1,5,6,19,Neil H. Greenberger,DEM,County Council At Large,,,2
16,1,5,6,19,Seth Grimes,DEM,County Council At Large,,,11
16,1,5,6,19,Ashwani Jain,DEM,County Council At Large,,,50
16,1,5,6,19,Will Jawando,DEM,County Council At Large,,Y,79
16,1,5,6,19,David V. Lipscomb,DEM,County Council At Large,,,13
16,1,5,6,19,Melissa McKenna,DEM,County Council At Large,,,19
16,1,5,6,19,Danielle Meitiv,DEM,County Council At Large,,,32
16,1,5,6,19,Hans Riemer,DEM,County Council At Large,,Y,102
16,1,5,6,19,Michele Riley,DEM,County Council At Large,,,16
16,1,5,6,19,Graciela Rivera-Oven,DEM,County Council At Large,,,15
16,1,5,6,19,Darwin Romero,DEM,County Council At Large,,,4
16,1,5,6,19,Mohammad Siddique,DEM,County Council At Large,,,51
16,1,5,6,19,Jarrett Smith,DEM,County Council At Large,,,8
16,1,5,6,19,Steve Solomon,DEM,County Council At Large,,,13
16,1,5,6,19,Chris Wilhelm,DEM,County Council At Large,,,63
16,1,5,6,19,Jay Graney,DEM,County Council         ,4,,24
16,1,5,6,19,Nancy Navarro,DEM,County Council         ,4,Y,225
16,1,5,6,19,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,167
16,1,5,6,19,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,190
16,1,5,6,19,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,189
16,1,5,6,19,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,186
16,1,5,6,19,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,155
16,1,5,6,19,David W. Lease,DEM,Judge of the Circuit Court,6,Y,150
16,1,5,6,19,Marylin Pierre,DEM,Judge of the Circuit Court,6,,127
16,1,5,6,19,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,182
16,1,5,6,19,John McCarthy,DEM,State's Attorney       ,,Y,233
16,1,5,6,19,Alan S. Bowser,DEM,Clerk Circuit Court,,,81
16,1,5,6,19,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,138
16,1,5,6,19,Joseph M. Griffin,DEM,Register of Wills      ,,Y,223
16,1,5,6,19,Darren Mark Popkin,DEM,Sheriff                ,,Y,224
16,1,5,6,19,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,125
16,1,5,6,19,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,123
16,1,5,6,19,Martine Laney,DEM,DEM Cent Comm Female At Large,,,75
16,1,5,6,19,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,114
16,1,5,6,19,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,106
16,1,5,6,19,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,133
16,1,5,6,19,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,75
16,1,5,6,19,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,47
16,1,5,6,19,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,59
16,1,5,6,19,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,98
16,1,5,6,19,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,61
16,1,5,6,19,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,48
16,1,5,6,19,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,79
16,1,5,6,19,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,71
16,1,5,6,19,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,69
16,1,5,6,19,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,83
16,1,5,6,19,Deirdre Gallagher,DEM,DEM Cent Comm Female,19,,47
16,1,5,6,19,Samantha Jones,DEM,DEM Cent Comm Female,19,Y,82
16,1,5,6,19,Linda L. Mahoney,DEM,DEM Cent Comm Female,19,,64
16,1,5,6,19,Steven Cenname,DEM,DEM Cent Comm Male,19,,48
16,1,5,6,19,Harold N. Diamond,DEM,DEM Cent Comm Male,19,Y,75
16,1,5,6,19,Christopher Steven Jennison,DEM,DEM Cent Comm Male,19,,64
16,1,6,6,39,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,51
16,1,6,6,39,Ralph Jaffe,DEM,Governor / Lt. Governor,,,3
16,1,6,6,39,Ben Jealous,DEM,Governor / Lt. Governor,,Y,75
16,1,6,6,39,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,3
16,1,6,6,39,Valerie Ervin,DEM,Governor / Lt. Governor,,,2
16,1,6,6,39,Rich Madaleno,DEM,Governor / Lt. Governor,,,13
16,1,6,6,39,Alec Ross,DEM,Governor / Lt. Governor,,,7
16,1,6,6,39,Jim Shea,DEM,Governor / Lt. Governor,,,5
16,1,6,6,39,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,28
16,1,6,6,39,Peter Franchot,DEM,Comptroller            ,,Y,170
16,1,6,6,39,Brian E. Frosh,DEM,Attorney General       ,,Y,169
16,1,6,6,39,Ben Cardin,DEM,U.S. Senator           ,,Y,138
16,1,6,6,39,Erik Jetmir,DEM,U.S. Senator           ,,,2
16,1,6,6,39,Chelsea Manning,DEM,U.S. Senator           ,,,17
16,1,6,6,39,Marcia H. Morgan,DEM,U.S. Senator           ,,,7
16,1,6,6,39,Jerome Jerry Segal,DEM,U.S. Senator           ,,,10
16,1,6,6,39,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,1
16,1,6,6,39,Debbie Rica Wilson,DEM,U.S. Senator           ,,,7
16,1,6,6,39,Lih Young,DEM,U.S. Senator           ,,,5
16,1,6,6,39,Andrew Duck,DEM,Representative in Congress,6,,3
16,1,6,6,39,George English,DEM,Representative in Congress,6,,2
16,1,6,6,39,Chris Graves,DEM,Representative in Congress,6,,5
16,1,6,6,39,Nadia Hashimi,DEM,Representative in Congress,6,,29
16,1,6,6,39,Christopher Hearsey,DEM,Representative in Congress,6,,3
16,1,6,6,39,Roger Manno,DEM,Representative in Congress,6,,10
16,1,6,6,39,Aruna Miller,DEM,Representative in Congress,6,,48
16,1,6,6,39,David Trone,DEM,Representative in Congress,6,Y,90
16,1,6,6,39,Nancy J. King,DEM,State Senator          ,39,Y,175
16,1,6,6,39,Gabriel Acevero,DEM,House of Delegates     ,39,Y,86
16,1,6,6,39,Bobby Bartlett,DEM,House of Delegates     ,39,,45
16,1,6,6,39,Andy Hoverman,DEM,House of Delegates     ,39,,23
16,1,6,6,39,Lesley J. Lopez,DEM,House of Delegates     ,39,Y,80
16,1,6,6,39,Kirill Reznik,DEM,House of Delegates     ,39,Y,106
16,1,6,6,39,Shane Robinson,DEM,House of Delegates     ,39,,94
16,1,6,6,39,Clint Sobratti,DEM,House of Delegates     ,39,,20
16,1,6,6,39,Roger Berliner,DEM,County Executive       ,,,19
16,1,6,6,39,David Blair,DEM,County Executive       ,,,70
16,1,6,6,39,Marc Elrich,DEM,County Executive       ,,Y,52
16,1,6,6,39,Bill Frick,DEM,County Executive       ,,,1
16,1,6,6,39,Rose Krasnow,DEM,County Executive       ,,,29
16,1,6,6,39,George L. Leventhal,DEM,County Executive       ,,,18
16,1,6,6,39,Gabe Albornoz,DEM,County Council At Large,,Y,24
16,1,6,6,39,Rosemary O. Arkoian,DEM,County Council At Large,,,12
16,1,6,6,39,Marilyn Balcombe,DEM,County Council At Large,,,35
16,1,6,6,39,Charles Barkley,DEM,County Council At Large,,,47
16,1,6,6,39,Shruti Bhatnagar,DEM,County Council At Large,,,15
16,1,6,6,39,Cherri L. Branson,DEM,County Council At Large,,,17
16,1,6,6,39,Brandy H. M. Brooks,DEM,County Council At Large,,,46
16,1,6,6,39,Craig Carozza-Caviness,DEM,County Council At Large,,,5
16,1,6,6,39,Ron Colbert,DEM,County Council At Large,,,4
16,1,6,6,39,Bill Conway,DEM,County Council At Large,,,15
16,1,6,6,39,Hoan Dang,DEM,County Council At Large,,,14
16,1,6,6,39,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,7
16,1,6,6,39,Lorna Phillips Forde,DEM,County Council At Large,,,21
16,1,6,6,39,Jill Ortman Fouse,DEM,County Council At Large,,,20
16,1,6,6,39,Loretta Jean Garcia,DEM,County Council At Large,,,21
16,1,6,6,39,Paul S. Geller,DEM,County Council At Large,,,8
16,1,6,6,39,Evan Glass,DEM,County Council At Large,,Y,29
16,1,6,6,39,Richard Gottfried,DEM,County Council At Large,,,3
16,1,6,6,39,Neil H. Greenberger,DEM,County Council At Large,,,6
16,1,6,6,39,Seth Grimes,DEM,County Council At Large,,,12
16,1,6,6,39,Ashwani Jain,DEM,County Council At Large,,,38
16,1,6,6,39,Will Jawando,DEM,County Council At Large,,Y,45
16,1,6,6,39,David V. Lipscomb,DEM,County Council At Large,,,8
16,1,6,6,39,Melissa McKenna,DEM,County Council At Large,,,17
16,1,6,6,39,Danielle Meitiv,DEM,County Council At Large,,,19
16,1,6,6,39,Hans Riemer,DEM,County Council At Large,,Y,55
16,1,6,6,39,Michele Riley,DEM,County Council At Large,,,21
16,1,6,6,39,Graciela Rivera-Oven,DEM,County Council At Large,,,16
16,1,6,6,39,Darwin Romero,DEM,County Council At Large,,,7
16,1,6,6,39,Mohammad Siddique,DEM,County Council At Large,,,28
16,1,6,6,39,Jarrett Smith,DEM,County Council At Large,,,3
16,1,6,6,39,Steve Solomon,DEM,County Council At Large,,,8
16,1,6,6,39,Chris Wilhelm,DEM,County Council At Large,,,31
16,1,6,6,39,Tiquia J. Bennett,DEM,County Council         ,2,,42
16,1,6,6,39,Craig L. Rice,DEM,County Council         ,2,Y,117
16,1,6,6,39,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,97
16,1,6,6,39,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,112
16,1,6,6,39,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,106
16,1,6,6,39,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,109
16,1,6,6,39,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,88
16,1,6,6,39,David W. Lease,DEM,Judge of the Circuit Court,6,Y,80
16,1,6,6,39,Marylin Pierre,DEM,Judge of the Circuit Court,6,,97
16,1,6,6,39,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,97
16,1,6,6,39,John McCarthy,DEM,State's Attorney       ,,Y,160
16,1,6,6,39,Alan S. Bowser,DEM,Clerk Circuit Court,,,49
16,1,6,6,39,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,107
16,1,6,6,39,Joseph M. Griffin,DEM,Register of Wills      ,,Y,153
16,1,6,6,39,Darren Mark Popkin,DEM,Sheriff                ,,Y,157
16,1,6,6,39,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,94
16,1,6,6,39,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,85
16,1,6,6,39,Martine Laney,DEM,DEM Cent Comm Female At Large,,,52
16,1,6,6,39,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,71
16,1,6,6,39,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,73
16,1,6,6,39,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,78
16,1,6,6,39,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,58
16,1,6,6,39,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,30
16,1,6,6,39,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,38
16,1,6,6,39,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,60
16,1,6,6,39,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,53
16,1,6,6,39,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,37
16,1,6,6,39,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,61
16,1,6,6,39,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,41
16,1,6,6,39,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,42
16,1,6,6,39,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,45
16,1,6,6,39,Suzi Williams Kaplan,DEM,DEM Cent Comm Female,39,Y,97
16,1,6,6,39,Chibuzor M. Nwosu,DEM,DEM Cent Comm Female,39,,52
16,1,6,6,39,Mumin Barre,DEM,DEM Cent Comm Male,39,Y,145
16,1,7,3,14,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,12
16,1,7,3,14,Ralph Jaffe,DEM,Governor / Lt. Governor,,,0
16,1,7,3,14,Ben Jealous,DEM,Governor / Lt. Governor,,Y,13
16,1,7,3,14,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,0
16,1,7,3,14,Valerie Ervin,DEM,Governor / Lt. Governor,,,2
16,1,7,3,14,Rich Madaleno,DEM,Governor / Lt. Governor,,,4
16,1,7,3,14,Alec Ross,DEM,Governor / Lt. Governor,,,1
16,1,7,3,14,Jim Shea,DEM,Governor / Lt. Governor,,,1
16,1,7,3,14,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,3
16,1,7,3,14,Peter Franchot,DEM,Comptroller            ,,Y,29
16,1,7,3,14,Brian E. Frosh,DEM,Attorney General       ,,Y,27
16,1,7,3,14,Ben Cardin,DEM,U.S. Senator           ,,Y,30
16,1,7,3,14,Erik Jetmir,DEM,U.S. Senator           ,,,0
16,1,7,3,14,Chelsea Manning,DEM,U.S. Senator           ,,,1
16,1,7,3,14,Marcia H. Morgan,DEM,U.S. Senator           ,,,2
16,1,7,3,14,Jerome Jerry Segal,DEM,U.S. Senator           ,,,1
16,1,7,3,14,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,0
16,1,7,3,14,Debbie Rica Wilson,DEM,U.S. Senator           ,,,1
16,1,7,3,14,Lih Young,DEM,U.S. Senator           ,,,0
16,1,7,3,14,Adam D. DeMarco,DEM,Representative in Congress,3,,2
16,1,7,3,14,John Rea,DEM,Representative in Congress,3,,0
16,1,7,3,14,Eduardo Rosas,DEM,Representative in Congress,3,,1
16,1,7,3,14,John Sarbanes,DEM,Representative in Congress,3,Y,29
16,1,7,3,14,Craig J. Zucker,DEM,State Senator          ,14,Y,30
16,1,7,3,14,Anne R. Kaiser,DEM,House of Delegates     ,14,Y,32
16,1,7,3,14,Eric Luedtke,DEM,House of Delegates     ,14,Y,20
16,1,7,3,14,Pamela Queen,DEM,House of Delegates     ,14,Y,27
16,1,7,3,14,Paul Ransom,DEM,House of Delegates     ,14,,10
16,1,7,3,14,Roger Berliner,DEM,County Executive       ,,,5
16,1,7,3,14,David Blair,DEM,County Executive       ,,,7
16,1,7,3,14,Marc Elrich,DEM,County Executive       ,,Y,11
16,1,7,3,14,Bill Frick,DEM,County Executive       ,,,1
16,1,7,3,14,Rose Krasnow,DEM,County Executive       ,,,7
16,1,7,3,14,George L. Leventhal,DEM,County Executive       ,,,5
16,1,7,3,14,Gabe Albornoz,DEM,County Council At Large,,Y,9
16,1,7,3,14,Rosemary O. Arkoian,DEM,County Council At Large,,,2
16,1,7,3,14,Marilyn Balcombe,DEM,County Council At Large,,,10
16,1,7,3,14,Charles Barkley,DEM,County Council At Large,,,7
16,1,7,3,14,Shruti Bhatnagar,DEM,County Council At Large,,,1
16,1,7,3,14,Cherri L. Branson,DEM,County Council At Large,,,3
16,1,7,3,14,Brandy H. M. Brooks,DEM,County Council At Large,,,8
16,1,7,3,14,Craig Carozza-Caviness,DEM,County Council At Large,,,1
16,1,7,3,14,Ron Colbert,DEM,County Council At Large,,,1
16,1,7,3,14,Bill Conway,DEM,County Council At Large,,,4
16,1,7,3,14,Hoan Dang,DEM,County Council At Large,,,9
16,1,7,3,14,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,2
16,1,7,3,14,Lorna Phillips Forde,DEM,County Council At Large,,,0
16,1,7,3,14,Jill Ortman Fouse,DEM,County Council At Large,,,5
16,1,7,3,14,Loretta Jean Garcia,DEM,County Council At Large,,,4
16,1,7,3,14,Paul S. Geller,DEM,County Council At Large,,,1
16,1,7,3,14,Evan Glass,DEM,County Council At Large,,Y,9
16,1,7,3,14,Richard Gottfried,DEM,County Council At Large,,,0
16,1,7,3,14,Neil H. Greenberger,DEM,County Council At Large,,,4
16,1,7,3,14,Seth Grimes,DEM,County Council At Large,,,1
16,1,7,3,14,Ashwani Jain,DEM,County Council At Large,,,5
16,1,7,3,14,Will Jawando,DEM,County Council At Large,,Y,12
16,1,7,3,14,David V. Lipscomb,DEM,County Council At Large,,,0
16,1,7,3,14,Melissa McKenna,DEM,County Council At Large,,,1
16,1,7,3,14,Danielle Meitiv,DEM,County Council At Large,,,5
16,1,7,3,14,Hans Riemer,DEM,County Council At Large,,Y,19
16,1,7,3,14,Michele Riley,DEM,County Council At Large,,,1
16,1,7,3,14,Graciela Rivera-Oven,DEM,County Council At Large,,,3
16,1,7,3,14,Darwin Romero,DEM,County Council At Large,,,0
16,1,7,3,14,Mohammad Siddique,DEM,County Council At Large,,,0
16,1,7,3,14,Jarrett Smith,DEM,County Council At Large,,,1
16,1,7,3,14,Steve Solomon,DEM,County Council At Large,,,4
16,1,7,3,14,Chris Wilhelm,DEM,County Council At Large,,,3
16,1,7,3,14,Jay Graney,DEM,County Council         ,4,,1
16,1,7,3,14,Nancy Navarro,DEM,County Council         ,4,Y,29
16,1,7,3,14,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,23
16,1,7,3,14,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,19
16,1,7,3,14,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,24
16,1,7,3,14,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,22
16,1,7,3,14,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,19
16,1,7,3,14,David W. Lease,DEM,Judge of the Circuit Court,6,Y,17
16,1,7,3,14,Marylin Pierre,DEM,Judge of the Circuit Court,6,,16
16,1,7,3,14,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,19
16,1,7,3,14,John McCarthy,DEM,State's Attorney       ,,Y,27
16,1,7,3,14,Alan S. Bowser,DEM,Clerk Circuit Court,,,7
